STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WDF5,WSF5
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-03,9.8,2.66,,73.5,81.2,65.9,280,52
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-04,10.5,4.22,,77.8,84.3,71.4,220,42
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-05,11.6,8.21,,80.4,86.1,74.7,160,46
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-06,7.4,8.63,,81.9,88.6,75.2,10,46
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-07,5.8,9.19,,84.6,91.0,78.2,210,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-08,6.9,5.72,,85.6,91.9,79.2,150,36
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-09,7.2,9.84,,83.3,89.0,77.5,120,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-10,8.3,2.47,,80.3,86.4,74.2,260,37
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-11,10.3,2.92,,72.9,79.9,65.9,100,36
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2014-12,7.6,2.19,,71.1,78.2,64.1,60,30
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-01,9.2,3.39,,69.3,75.9,62.7,260,35
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-02,10.1,3.95,,67.2,74.9,59.4,330,36
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-03,10.3,0.62,,75.4,81.6,69.2,280,53
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-04,9.8,4.13,,79.8,85.3,74.2,210,46
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-05,11.2,1.97,,80.2,85.7,74.7,120,39
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-06,8.9,1.10,,83.4,88.7,78.1,210,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-07,8.1,3.04,,84.8,91.3,78.4,280,37
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-08,7.6,5.75,,84.6,90.7,78.5,150,37
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-09,6.0,10.11,,82.8,88.8,76.9,130,52
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-10,9.4,2.72,,80.8,86.5,75.1,40,37
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-11,11.2,4.88,,78.9,83.7,74.1,80,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2015-12,11.2,6.34,,77.5,81.8,73.3,100,35
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-01,9.4,7.41,,67.3,74.4,60.2,270,43
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-02,10.3,3.32,,68.1,74.7,61.4,260,54
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-03,10.7,2.84,,75.1,81.2,68.9,130,33
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-04,10.7,0.73,,76.9,82.8,71.1,80,33
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-05,9.2,4.65,,79.8,86.2,73.5,140,29
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-06,8.5,9.05,,83.5,89.5,77.5,270,47
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-07,9.2,2.41,,85.2,90.5,79.9,110,39
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-08,9.2,7.17,,83.8,89.4,78.2,110,41
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-09,6.5,4.78,,83.0,88.6,77.4,80,31
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-10,12.3,3.32,,80.1,85.0,75.2,290,45
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-11,9.6,1.04,,74.8,81.1,68.5,110,33
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2016-12,10.1,3.59,,75.7,81.0,70.4,90,33
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-01,10.3,1.72,,70.7,78.0,63.5,270,47
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-02,8.7,1.57,,73.4,81.1,65.8,260,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-03,11.2,1.50,,72.7,79.9,65.4,90,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-04,13.2,4.00,,77.4,83.3,71.5,80,33
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-05,10.3,2.82,,80.6,87.3,73.8,240,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-06,9.4,11.78,,82.5,87.5,77.4,140,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-07,8.3,5.80,,84.3,89.9,78.6,150,37
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-08,8.5,14.54,,84.4,90.1,78.6,220,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-09,7.6,11.96,,83.9,89.9,77.8,110,70
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-10,11.9,7.00,,79.6,85.3,74.0,100,41
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-11,8.5,5.77,,75.5,81.8,69.2,90,33
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2017-12,6.9,0.87,,70.2,77.2,63.1,270,31
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-01,11.4,2.33,,66.1,73.2,59.0,290,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-02,12.1,0.55,,75.4,80.1,70.6,90,32
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-03,9.8,1.25,,70.2,78.9,61.6,250,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-04,10.1,2.28,,77.0,83.7,70.3,350,54
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-05,11.9,15.16,,78.5,83.4,73.5,120,44
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-06,6.5,6.61,,82.7,88.8,76.5,110,39
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-07,6.5,4.58,,84.0,90.3,77.8,220,34
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-08,9.4,5.28,,84.0,89.4,78.5,320,45
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-09,8.5,5.54,,83.3,88.3,78.3,100,51
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-10,10.7,2.24,,81.4,86.6,76.2,130,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-11,8.5,2.61,,75.9,82.3,69.5,330,29
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2018-12,10.7,1.77,,71.5,78.3,64.8,260,48
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-01,9.4,4.21,,68.1,75.8,60.4,150,39
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-02,9.8,2.13,,75.3,81.1,69.4,140,34
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-03,10.1,2.50,,73.8,80.7,66.8,20,35
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-04,10.7,1.14,,77.8,83.8,71.9,260,35
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-05,10.1,3.96,,81.0,86.4,75.6,110,33
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-06,6.7,11.20,,83.9,90.2,77.7,120,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-07,7.6,3.54,,84.6,90.9,78.4,240,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-08,6.3,11.98,,83.5,90.4,76.7,140,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-09,12.1,1.33,,83.7,89.2,78.3,270,41
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-10,10.1,3.31,,82.5,87.4,77.7,80,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-11,7.6,5.93,0.0,74.5,81.6,67.4,360,35
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2019-12,10.7,9.74,,72.3,79.0,65.7,110,37
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-01,10.7,1.82,,70.3,77.6,62.9,90,48
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-02,10.7,3.45,,71.6,78.4,64.7,180,32
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-03,11.6,0.20,,76.2,82.2,70.2,80,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-04,10.3,3.43,,80.2,87.1,73.3,260,43
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-05,9.8,16.07,,79.0,85.6,72.4,240,37
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-06,8.9,6.17,,83.8,89.0,78.7,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-07,8.3,8.24,,84.2,90.7,77.7,40,46
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-08,8.7,8.01,,85.5,91.4,79.5,40,45
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-09,8.5,16.17,,83.9,89.5,78.3,150,47
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-10,10.3,14.26,,82.3,87.6,77.0,90,49
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-11,12.8,11.12,,78.1,82.8,73.5,90,52
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2020-12,9.2,1.13,,69.4,77.5,61.3,120,36
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-01,7.4,0.45,,68.6,76.5,60.7,340,29
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-02,10.5,2.74,,74.4,80.9,68.0,260,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-03,10.7,1.18,,74.3,80.7,68.0,160,32
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-04,10.5,2.74,,77.2,84.0,70.4,200,42
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-05,11.6,2.07,,80.6,86.2,74.9,80,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-06,10.1,5.03,,82.2,87.8,76.6,90,39
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-07,8.1,9.08,,83.0,89.3,76.6,170,47
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-08,9.4,4.69,,84.6,90.2,78.9,110,43
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-09,5.6,8.20,,82.4,89.2,75.6,200,40
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-10,8.5,4.72,,80.8,86.4,75.1,280,32
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-11,8.5,6.78,,73.0,79.4,66.6,80,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2021-12,6.9,2.16,,74.5,81.3,67.6,230,35
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2022-01,8.5,6.46,,68.4,76.1,60.8,300,38
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2022-02,10.5,2.79,,73.0,79.1,66.9,80,35
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2022-03,11.6,1.07,,75.6,81.8,69.4,300,41
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2022-04,11.9,1.94,,77.7,83.3,72.0,70,32
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2022-05,10.1,2.77,,80.3,86.4,74.3,270,36
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2022-06,7.2,13.72,0.0,82.0,88.2,75.9,220,43
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1.0,2022-07,,,,,,,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-01,2.9,1.15,,58.1,69.9,46.3,210,28
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-02,4.0,1.60,,54.9,64.9,45.0,160,37
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-03,4.7,2.68,,59.6,69.1,50.1,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-04,5.1,0.06,,63.2,72.0,54.3,290,30
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-05,6.0,0.66,,63.9,72.8,55.1,260,30
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-06,5.4,0.01,,66.3,73.4,59.2,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-07,5.6,0.00,,72.5,80.7,64.3,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-08,4.7,0.00,,72.2,81.4,63.0,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-09,4.7,0.02,,70.8,79.2,62.4,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-10,4.0,0.61,,67.0,77.1,57.0,10,28
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-11,3.4,1.25,,59.5,69.2,49.7,310,29
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2011-12,2.9,1.28,,54.2,66.3,42.1,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-01,2.7,1.14,,58.0,71.1,45.0,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-02,4.0,0.32,,57.2,67.4,47.1,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-03,5.4,1.40,,58.5,67.7,49.4,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-04,5.6,1.53,,63.0,72.8,53.3,280,37
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-05,5.4,0.02,,66.4,74.1,58.7,300,25
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-06,5.6,0.00,,68.9,76.5,61.3,280,24
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-07,5.1,0.03,,70.7,79.6,61.7,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-08,4.7,0.00,,76.4,85.9,66.9,150,22
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-09,4.5,0.01,,77.5,88.1,66.9,190,29
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-10,4.0,0.32,,70.7,80.3,61.1,330,24
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-11,3.6,1.04,,63.2,72.3,54.2,290,30
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2012-12,3.4,2.41,,56.4,63.7,49.1,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-01,3.8,1.05,,55.5,67.4,43.6,290,33
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-02,4.0,0.30,,56.2,66.7,45.7,290,29
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-03,4.3,0.85,,61.1,69.7,52.6,150,23
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-04,6.5,0.02,,63.7,71.8,55.5,280,35
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-05,5.8,0.66,,68.4,77.1,59.7,290,30
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-06,5.6,0.00,,70.1,77.4,62.8,250,26
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-07,5.1,0.07,,72.5,80.6,64.5,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-08,4.9,0.00,0.0,73.0,82.3,63.7,290,25
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-09,4.7,0.00,0.0,74.2,84.9,63.6,290,28
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-10,4.3,0.12,,67.0,76.7,57.2,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-11,3.4,0.78,,63.6,73.9,53.3,90,21
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2013-12,3.1,0.34,,58.0,70.3,45.8,280,26
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-01,2.7,0.01,,61.2,73.1,49.4,320,33
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-02,3.8,2.34,,59.7,68.3,51.2,220,30
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-03,4.7,0.47,,63.0,71.9,54.2,290,29
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-04,5.6,0.37,,65.1,75.2,55.0,,
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-05,6.0,0.00,,70.0,79.2,60.7,300,33
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-06,5.6,0.00,,69.6,77.0,62.1,310,29
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-07,5.4,0.01,,75.2,83.3,67.0,280,28
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-08,5.1,0.07,,75.5,84.4,66.6,290,24
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-09,4.9,0.11,,77.0,86.7,67.3,270,29
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-10,3.8,0.18,,71.7,81.2,62.1,300,20
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-11,3.6,0.67,,65.2,76.4,54.0,70,24
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2014-12,3.6,4.41,,59.0,67.3,50.7,210,36
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-01,3.1,0.87,,60.7,71.8,49.6,90,23
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-02,4.0,0.24,,63.1,73.2,53.0,90,25
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-03,4.7,0.49,,67.2,78.0,56.3,290,25
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-04,5.8,0.22,,65.9,76.2,55.7,270,31
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-05,5.8,0.77,,64.7,71.5,57.8,290,25
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-06,5.8,0.01,,71.7,80.0,63.5,160,24
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-07,6.0,0.54,,75.3,82.8,67.8,210,23
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-08,5.6,0.00,,77.6,86.1,69.2,300,24
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-09,5.1,0.95,,79.1,88.0,70.2,140,28
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-10,4.7,0.04,,75.8,85.2,66.4,320,31
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-11,4.9,0.06,,62.8,74.2,51.3,320,44
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2015-12,4.9,0.90,,57.3,68.3,46.2,310,38
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-01,3.8,2.30,,57.3,66.1,48.6,250,44
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-02,4.5,0.61,,63.4,76.6,50.2,310,51
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-03,6.0,0.93,,61.8,70.5,53.1,310,41
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-04,6.0,0.11,,65.7,75.5,55.9,280,42
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-05,6.0,0.05,,64.9,71.0,58.7,290,24
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-06,6.0,0.01,,70.6,78.5,62.7,280,26
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-07,6.0,0.00,0.0,75.2,83.7,66.7,150,23
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-08,6.0,0.00,,74.6,83.4,65.7,280,22
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-09,5.4,0.00,,73.5,82.7,64.3,290,24
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-10,4.5,0.41,,69.7,79.4,60.1,280,27
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",33.81177,-118.14718,10.2,2016-11,3.8,1.20,,64.9,76.2,53.6,280,34
